DateTime,High,Open,Close,Low,iMACD_1,iMACD_2,RSI,Bear,Bull,Stohastic_1,Stohastic_2,Bollindg_h_h,Bollindg_l_h,Bollindg_h_m,Bollindg_l_m,Bollindg_h_l,Bollindg_l_l,Digits
2024.07.18 16:00,177.086,176.968,177.049,176.703,0.1043967,0.01882109,58.4097195,-0.12908678,0.25391322,83.85214008,85.01990794,177.31989057,177.17872389,176.86061111,176.53969444,176.40133166,175.900665,3
2024.07.18 15:00,177.001,176.96,176.97,176.885,0.0840423,0.0027901,56.45215667,0.08906543,0.20506543,85.91623037,84.45390241,177.3409252,177.22057677,176.86619444,176.55222222,176.39146369,175.88386767,3
2024.07.18 14:00,177.071,177.002,176.96,176.87,0.06831301,-0.01426087,56.20989311,0.10307633,0.30407633,85.29135338,78.02692366,177.3610692,177.24554062,176.87275,176.55902778,176.3844308,175.87251493,3
2024.07.18 13:00,177.004,176.918,177.004,176.76,0.04741222,-0.03215891,57.51722963,0.02525572,0.26925572,82.15412348,67.30383507,177.36531989,177.25505413,176.87425,176.56208333,176.38318011,175.86911253,3
2024.07.18 12:00,177.061,176.77,176.916,176.683,0.0107679,-0.05006807,55.59940572,-0.00686833,0.37113167,66.63529412,58.17708369,177.3650931,177.26798328,176.87413889,176.567,176.38318468,175.86601672,3
2024.07.18 11:00,176.786,176.603,176.773,176.518,-0.02395728,-0.05835964,52.35382334,-0.13417972,0.13382028,53.1220876,58.22133926,177.37871806,177.29756354,176.8785,176.57786111,176.37828194,175.85815868,3
2024.07.18 10:00,176.871,176.52,176.597,176.485,-0.04604714,-0.05907385,48.01061698,-0.147043,0.238957,54.77386935,66.53758889,177.40276744,177.32733221,176.89075,176.59230556,176.37873256,175.8572789,3
2024.07.18 09:00,176.808,176.7,176.525,176.29,-0.0450275,-0.05823322,46.14579592,-0.3478835,0.1701165,66.76806084,74.8835786,177.41467899,177.35534438,176.8975,176.60744444,176.38032101,175.8595445,3
2024.07.18 08:00,176.898,176.803,176.699,176.597,-0.03051044,-0.05706703,50.18533078,-0.05969742,0.24130258,78.07083647,71.92440211,177.43042966,177.38158908,176.90722222,176.62833333,176.38401478,175.87507759,3
2024.07.18 07:00,176.967,176.712,176.803,176.695,-0.03988219,-0.05863912,52.74807488,0.04535301,0.31735301,79.81183849,60.54502971,177.44045699,177.40514296,176.91308333,176.64041667,176.38570968,175.87569037,3
2024.07.18 06:00,176.842,176.666,176.714,176.573,-0.06941642,-0.06081644,50.74954483,-0.05108816,0.21791184,57.89053136,44.45606947,177.44889665,177.41789698,176.91736111,176.64713889,176.38582557,175.8763808,3
2024.07.18 05:00,176.688,176.213,176.663,176.175,-0.0927693,-0.05955504,49.6156245,-0.43410285,0.07889715,43.93271926,38.31598709,177.45882046,177.43476785,176.92455556,176.65780556,176.39029065,175.88084326,3
2024.07.18 04:00,176.47,176.414,176.216,176.048,-0.1137703,-0.05817216,37.99756149,-0.55211999,-0.13011999,31.54495777,38.10362671,177.46403797,177.43633571,176.93447222,176.67538889,176.40490647,175.91444207,3
2024.07.18 03:00,176.864,176.787,176.423,176.109,-0.06385624,-0.0558785,42.17992513,-0.55513999,0.19986001,39.47028424,42.61946108,177.45413303,177.4214968,176.94833333,176.68833333,176.44253364,175.95516987,3
2024.07.18 02:00,176.809,176.742,176.74,176.587,-0.03038514,-0.06577449,50.00703443,-0.11732999,0.10467001,43.29563813,43.62991207,177.4544605,177.41357685,176.94908333,176.70672222,176.44370616,175.99986759,3
2024.07.18 01:00,176.716,176.657,176.657,176.642,-0.03848145,-0.08046303,47.64499043,-0.05638499,0.01761501,45.09246088,44.59914809,177.45480674,177.41737763,176.95111111,176.7115,176.44741548,176.00562237,3
2024.07.18 00:00,176.919,176.69,176.752,176.68,-0.03453184,-0.09802218,50.16401377,-0.02528248,0.21371752,42.5016372,44.08749813,177.45727806,177.42100785,176.9595,176.71522222,176.46172194,176.00943659,3
2024.07.17 23:00,176.833,176.649,176.764,176.649,-0.04465923,-0.12006882,50.47704077,-0.04849623,0.13550377,46.2033462,52.40226508,177.46731436,177.43341414,176.96588889,176.72308333,176.46446341,176.01275252,3
2024.07.17 22:00,176.842,176.795,176.645,176.61,-0.05947802,-0.14282151,47.45793976,-0.07641227,0.15558773,43.557511,59.51914734,177.48229553,177.44287203,176.97647222,176.73036111,176.47064891,176.01785019,3
2024.07.17 21:00,176.8,176.7,176.794,176.513,-0.05806383,-0.16478788,51.07839265,-0.18031431,0.10668569,67.44593805,71.49185192,177.5039064,177.46095958,176.98922222,176.74238889,176.47453804,176.0238182,3
2024.07.17 20:00,177.013,176.967,176.702,176.595,-0.0803234,-0.18230673,48.84072665,-0.08153337,0.33646663,67.55399297,74.67230451,177.52477561,177.4873982,177.00347222,176.76036111,176.48216884,176.03332403,3
2024.07.17 19:00,176.99,176.557,176.963,176.54,-0.09312735,-0.18812548,55.53194895,-0.13228893,0.31771107,79.47562474,79.82587548,177.53368632,177.50383845,177.00855556,176.77297222,176.48342479,176.042106,3
2024.07.17 18:00,176.778,176.711,176.563,176.486,-0.15292013,-0.18147051,44.76254082,-0.13783708,0.15416292,76.98729583,78.43980092,177.53974026,177.5173887,177.01280556,176.78638889,176.48587085,176.05538907,3
2024.07.17 17:00,176.871,176.67,176.705,176.555,-0.16258198,-0.16183023,48.64615355,-0.0789766,0.2370234,83.01470588,70.48606615,177.54518065,177.52380278,177.02280556,176.79861111,176.50043046,176.07341945,3
2024.07.17 16:00,176.833,176.508,176.673,176.476,-0.19651384,-0.13381701,47.69658086,-0.14613936,0.21086064,75.31740105,53.20717541,177.54733491,177.52520088,177.02747222,176.80461111,176.50760953,176.08402134,3
2024.07.17 15:00,176.601,176.45,176.508,176.343,-0.23295157,-0.09878172,42.61623139,-0.27066259,-0.01266259,53.12609151,33.56705461,177.54800598,177.52440259,177.02641667,176.80572222,176.50482735,176.08704186,3
2024.07.17 14:00,176.471,176.175,176.452,176.064,-0.24943348,-0.05861289,40.8041652,-0.56727302,-0.16027302,31.17803366,19.41128887,177.54515817,177.52063347,177.02777778,176.80861111,176.51039739,176.09658875,3
2024.07.17 13:00,176.351,176.044,176.177,175.884,-0.25717539,-0.01635937,30.84645664,-0.77715186,-0.31015186,16.39703866,11.29163177,177.54104609,177.49844927,177.02908333,176.81819444,176.51712058,176.13793962,3
2024.07.17 12:00,176.307,176.135,176.043,175.872,-0.21573345,0.02588007,25.14939387,-0.86984383,-0.43484383,10.65879428,6.88978201,177.53506948,177.46360548,177.03052778,176.82769444,176.52598607,176.19178341,3
2024.07.17 11:00,176.644,176.589,176.133,176.011,-0.13269218,0.06268459,26.51154281,-0.84731781,-0.21431781,6.81906238,5.93035317,177.51101406,177.42700624,177.03644444,176.83630556,176.56187483,176.24560488,3
2024.07.17 10:00,176.817,176.65,176.591,176.541,-0.03323261,0.08905478,35.63084143,-0.43820411,-0.16220411,3.19148936,15.42863283,177.53789067,177.4038313,177.02838889,176.84205556,176.51888711,176.28027981,3
2024.07.17 09:00,177.018,176.999,176.655,176.651,0.02384246,0.10421123,37.29544989,-0.39290479,-0.02590479,7.78050778,36.52848411,177.57292867,177.42410691,177.01411111,176.83286111,176.45529355,176.24161532,3
2024.07.17 08:00,177.168,177.157,176.994,176.994,0.08953696,0.11533487,48.4221083,-0.11472226,0.05927774,35.31390135,59.98752979,177.588798,177.4415445,176.99772222,176.82141667,176.40664644,176.20128883,3
2024.07.17 07:00,177.216,177.207,177.155,177.064,0.11880379,0.11954508,55.75809095,-0.06384263,0.08815737,66.4910432,76.66197714,177.59190426,177.48357693,176.97802778,176.78972222,176.3641513,176.09586751,3
2024.07.17 06:00,177.258,177.253,177.204,177.125,0.12856793,0.11851242,58.25218209,0.00168359,0.13468359,78.15764482,80.77489182,177.58606643,177.47408973,176.95816667,176.76852778,176.3302669,176.06296583,3
2024.07.17 05:00,177.31,177.224,177.253,177.156,0.13084817,0.11684474,60.776569,0.04613086,0.20013086,85.3372434,73.51022233,177.57011632,177.45636861,176.93988889,176.746,176.30966146,176.03563139,3
2024.07.17 04:00,177.287,177.207,177.22,177.154,0.12297952,0.11524093,59.68398588,0.067986,0.200986,78.82978723,57.80578727,177.54478878,177.42860508,176.92475,176.73027778,176.30471122,176.03195047,3
2024.07.17 03:00,177.237,177.19,177.211,177.13,0.11550726,0.11383096,59.39756487,0.066317,0.173317,56.36363636,48.64630865,177.52007109,177.39947871,176.91047222,176.71491667,176.30087336,176.03035462,3
2024.07.17 02:00,177.125,176.996,177.121,176.98,0.10463956,0.11218199,56.52986575,-0.05913016,0.08586984,38.22393822,51.89232816,177.49911403,177.37179779,176.89911111,176.70152778,176.29910819,176.03125777,3
2024.07.17 01:00,177,176.961,176.975,176.937,0.10317538,0.11239669,51.35438279,-0.08848519,-0.02548519,51.35135135,63.579974,177.48676085,177.35654028,176.89147222,176.69286111,176.29618359,176.02918195,3
2024.07.17 00:00,177.218,177.15,177.105,177.074,0.12395523,0.11202527,56.96160737,0.04010061,0.18410061,66.10169492,72.55227397,177.48043514,177.34237743,176.88358333,176.67941667,176.28673152,176.0164559,3
2024.07.16 23:00,177.227,177.05,177.223,177.038,0.12742891,0.11030334,62.7350471,0.01595071,0.20495071,73.28687573,80.07933048,177.45950333,177.31724733,176.86622222,176.65911111,176.27294112,176.00097489,3
2024.07.16 22:00,177.114,177.048,177.044,177.03,0.10950981,0.11026823,56.5286115,0.0414425,0.1254425,78.26825127,85.2265333,177.43445709,177.29359469,176.85205556,176.63925,176.26965402,175.98490531,3
2024.07.16 21:00,177.158,177.09,177.046,177.042,0.11355883,0.11487214,56.62645982,0.06268291,0.17868291,88.68286445,88.972865,177.41815752,177.2689613,176.84080556,176.61886111,176.26345359,175.96876092,3
2024.07.16 20:00,177.109,177.082,177.091,177.032,0.11641383,0.12320996,58.75116851,0.06379673,0.14079673,88.72848418,85.63362534,177.40474366,177.2416828,176.81963889,176.59694444,176.23453412,175.95220609,3
2024.07.16 19:00,177.121,176.966,177.086,176.937,0.1102898,0.13304072,58.59086281,-0.01073715,0.17326285,89.50724638,77.40231281,177.39278164,177.2110226,176.79975,176.57697222,176.20671836,175.94292184,3
2024.07.16 18:00,177.101,177.037,176.963,176.957,0.10066656,0.14438809,54.55665733,0.03230666,0.17630666,78.66514546,60.14826336,177.37786374,177.18848762,176.779,176.55822222,176.18013626,175.92795683,3
2024.07.16 17:00,177.045,176.926,177.037,176.808,0.10657186,0.15468483,57.69684668,-0.11030889,0.12669111,64.03454658,39.20686111,177.358934,177.16169362,176.76108333,176.53888889,176.16323267,175.91608416,3
2024.07.16 16:00,176.969,176.867,176.921,176.514,0.09983258,0.15937174,53.82851688,-0.38452704,0.07047296,37.74509804,22.70108495,177.34239893,177.14573208,176.74522222,176.52444444,176.14804551,175.90315681,3
2024.07.16 15:00,176.891,176.858,176.867,176.771,0.1084579,0.16026385,51.92835398,-0.12378155,-0.00378155,15.84093872,16.45793892,177.32916677,177.14464331,176.73369444,176.51752778,176.13822212,175.89041225,3
2024.07.16 14:00,176.882,176.81,176.86,176.759,0.12711292,0.15544848,51.68903214,-0.14041181,-0.01741181,14.5172181,25.00354261,177.32076197,177.12970773,176.72719444,176.50775,176.13362692,175.88579227,3
2024.07.16 13:00,177.018,176.991,176.81,176.776,0.15094494,0.14111654,50.03931685,-0.12998044,0.11201956,19.01565996,43.45522874,177.31193179,177.11451134,176.71894444,176.49580556,176.1259571,175.87709977,3
2024.07.16 12:00,177.149,177.065,176.991,176.963,0.18859926,0.11743498,56.52790212,0.04102282,0.22702282,41.47774979,66.72098452,177.29767343,177.10343957,176.71272222,176.49091667,176.12777102,175.87839376,3
2024.07.16 11:00,177.214,177.201,177.052,176.911,0.20489062,0.0837584,58.91878902,0.00052662,0.30352662,69.87227648,83.81269045,177.26440732,177.0668403,176.69519444,176.47436111,176.12598157,175.88188192,3
2024.07.16 10:00,177.301,177.282,177.199,177.043,0.21241614,0.04445873,65.07812685,0.15611439,0.41411439,88.81292728,91.73333304,177.21995644,177.0346446,176.67666667,176.46066667,176.13337689,175.88668873,3
2024.07.16 09:00,177.313,177.16,177.287,177.16,0.19333726,0.00237723,69.09322663,0.32513346,0.47813346,92.75286757,92.58776687,177.15805631,176.98279512,176.65694444,176.44361111,176.15583258,175.9044271,3
2024.07.16 08:00,177.196,177.073,177.156,177.049,0.14875404,-0.03944478,66.21163514,0.28948903,0.43648903,93.63420428,92.85343901,177.08639177,176.90587434,176.63666667,176.42402778,176.18694157,175.94218122,3
2024.07.16 07:00,177.143,177.114,177.07,177.023,0.1078616,-0.07873895,64.17552606,0.32957054,0.44957054,91.37622878,91.59627905,177.02915206,176.84096112,176.62108333,176.40758333,176.21301461,175.97420555,3
2024.07.16 06:00,177.138,176.943,177.117,176.926,0.06511958,-0.11360795,66.19997301,0.29533229,0.50733229,93.54988399,90.03112316,176.98229445,176.77097988,176.61061111,176.38380556,176.23892777,175.99663123,3
2024.07.16 05:00,177.039,176.778,176.94,176.771,-0.00187453,-0.14275006,62.00906997,0.22138768,0.48938768,89.86272439,83.81869097,176.95225848,176.71732979,176.6055,176.35902778,176.25874152,176.00072577,3
2024.07.16 04:00,176.795,176.579,176.776,176.516,-0.0621891,-0.16299246,57.47228129,0.03145229,0.31045229,86.6807611,79.42910575,177.05937836,176.6793266,176.61916667,176.341,176.17895498,176.0026734,3
2024.07.16 03:00,176.65,176.496,176.576,176.447,-0.11448999,-0.1738943,50.8219834,0.01102767,0.21402767,74.91258741,74.97593009,177.18533887,176.7823736,176.64158333,176.35819444,176.0978278,175.93401528,3
2024.07.16 02:00,176.518,176.41,176.424,176.409,-0.14880638,-0.17825834,44.72165913,-0.00363438,0.10536562,76.69396873,72.29734049,177.30679825,176.94719714,176.66944444,176.38672222,176.03209064,175.8262473,3
2024.07.16 01:00,176.403,176.259,176.403,176.226,-0.16631739,-0.1765424,43.82774711,-0.18474012,-0.00774012,73.32123412,64.30239961,177.43117373,177.10080919,176.70372222,176.41891667,175.97627072,175.73702414,3
2024.07.16 00:00,176.52,176.205,176.42,176.182,-0.18306089,-0.17400059,44.36706574,-0.23003013,0.10796987,66.87681862,55.13922747,177.52918252,177.22051065,176.73963889,176.45444444,175.95009526,175.68837824,3
2024.07.15 23:00,176.354,176.237,176.277,176.218,-0.20489341,-0.17124469,38.45120008,-0.19270182,-0.05670182,52.70914608,45.63485908,177.63388024,177.33583207,176.77513889,176.49294444,175.91639754,175.65005682,3
2024.07.15 22:00,176.303,176.256,176.241,176.21,-0.20595944,-0.17021934,36.8822111,-0.22298546,-0.12998546,45.83171772,37.29358547,177.73322867,177.44052147,176.81677778,176.53077778,175.90032688,175.62103409,3
2024.07.15 21:00,176.428,176.245,176.257,176.239,-0.1971594,-0.17338294,37.27435297,-0.22598304,-0.03698304,38.36371344,28.97981655,177.80076843,177.5127012,176.85583333,176.56436111,175.91089824,175.61602102,3
2024.07.15 20:00,176.459,176.407,176.243,175.853,-0.18405615,-0.1829506,36.72776152,-0.64664688,-0.04064688,27.68532526,27.1641343,177.85104479,177.57433487,176.88797222,176.596,175.92489965,175.61766513,3
2024.07.15 19:00,176.501,176.362,176.412,176.301,-0.16030563,-0.19702459,40.70355699,-0.24142136,-0.04142136,20.89041096,37.66548523,177.89778837,177.62531781,176.91930556,176.6405,175.94082274,175.65568219,3
2024.07.15 18:00,176.6,176.599,176.362,176.314,-0.15376633,-0.21622065,38.88608254,-0.25015825,0.03584175,32.91666667,53.85482767,177.94975313,177.68809001,176.95172222,176.67311111,175.95369132,175.65813221,3
2024.07.15 17:00,176.765,176.621,176.599,176.59,-0.13336294,-0.24321313,44.95015728,-0.00785129,0.16714871,59.18937806,70.39069606,178.00515317,177.71455875,176.98297222,176.69594444,175.96079128,175.67733014,3
2024.07.15 16:00,176.773,176.748,176.623,176.601,-0.14344111,-0.27442984,45.61910992,0.00334016,0.17534016,69.45843829,75.69464157,178.05880578,177.77425068,177.01,176.72161111,175.96119422,175.66897154,3
2024.07.15 15:00,176.828,176.698,176.744,176.648,-0.15825782,-0.30689047,49.03547259,0.05456352,0.23456352,82.52427184,74.57248015,178.09501387,177.77328379,177.03261111,176.71605556,175.97020835,175.65882732,3
2024.07.15 14:00,176.85,176.703,176.698,176.668,-0.19566522,-0.33898339,47.65155993,0.09965744,0.28165744,75.10121457,69.05379223,178.14787783,177.77561878,177.05933333,176.70216667,175.97078884,175.62871455,3
2024.07.15 13:00,176.716,176.51,176.705,176.453,-0.2344319,-0.36854028,47.83510509,-0.09373299,0.16926701,66.09195402,65.75537393,178.17369698,177.80448713,177.07766667,176.71758333,175.98163635,175.63067954,3
2024.07.15 12:00,176.593,176.46,176.512,176.343,-0.28326829,-0.39544239,42.12810171,-0.17735515,0.07264485,65.96820809,66.09585661,178.18321042,177.82788431,177.09263889,176.73644444,176.00206736,175.64500458,3
2024.07.15 11:00,176.717,176.705,176.462,176.323,-0.31072204,-0.41780695,40.56384321,-0.19874768,0.19525232,65.20595968,54.06982388,178.19023288,177.84535108,177.11147222,176.75675,176.03271157,175.66814892,3
2024.07.15 10:00,176.709,176.347,176.698,176.296,-0.33307016,-0.43828295,46.01512621,-0.23570562,0.17729438,67.11340206,41.39748401,178.19884437,177.86505414,177.12711111,176.77947222,176.05537785,175.6938903,3
2024.07.15 09:00,176.396,176.38,176.343,176.253,-0.39669873,-0.45944546,33.53976345,-0.25098989,-0.10798989,29.89010989,26.94964043,178.21635945,177.88868198,177.14833333,176.80561111,176.08030722,175.72254024,3
2024.07.15 08:00,176.393,176.329,176.377,176.313,-0.41431332,-0.47697483,34.24352484,-0.21782154,-0.13782154,27.18894009,25.42276749,178.22264984,177.91040402,177.17930556,176.83369444,176.13596127,175.75698487,3
2024.07.15 07:00,176.374,176.374,176.327,176.262,-0.43558674,-0.49210109,32.30381836,-0.29445846,-0.18245846,23.76987131,24.37029304,178.21934464,177.93284679,177.20786111,176.86080556,176.19637759,175.78876432,3
2024.07.15 06:00,176.456,176.402,176.374,176.261,-0.44709414,-0.50519174,33.15755346,-0.33370154,-0.13870154,25.30949106,27.52765145,178.21488844,177.95107253,177.23930556,176.88947222,176.26372267,175.82787191,3
2024.07.15 05:00,176.474,176.381,176.4,176.288,-0.46167724,-0.51616028,33.6138832,-0.34348513,-0.15748513,24.03151674,33.78041996,178.22840946,177.97190665,177.27544444,176.92044444,176.32247943,175.86898224,3
2024.07.15 04:00,176.554,176.439,176.385,176.265,-0.47655088,-0.52457349,33.12079956,-0.40506599,-0.11606599,33.24194654,40.59750059,178.24558257,177.96601375,177.31380556,176.92611111,176.38202854,175.88620847,3
2024.07.15 03:00,176.657,176.606,176.44,176.419,-0.48454927,-0.52651653,33.98011968,-0.29857698,-0.06057698,44.06779661,45.10160187,178.66708653,177.98794166,177.41005556,176.95897222,176.15302458,175.93000278,3
2024.07.15 02:00,176.585,176.555,176.583,176.329,-0.49500612,-0.52231152,36.25082473,-0.43483981,-0.17883981,44.48275862,46.17432104,178.9807094,178.4376933,177.50097222,177.05408333,176.02123505,175.67047337,3
2024.07.15 01:00,176.794,176.636,176.6,176.6,-0.52353274,-0.50473408,36.52022465,-0.19397978,0.00002022,46.75425039,46.42188956,179.24198459,178.78122962,177.59383333,177.15061111,175.94568208,175.5199926,3
2024.07.15 00:00,176.518,176.438,176.396,176.367,-0.55446302,-0.47701097,30.78894496,-0.45930975,-0.30830975,47.28595411,42.91576762,179.462236,179.06642361,177.67866667,177.238,175.89509734,175.40957639,3
2024.07.12 23:00,176.547,176.511,176.51,176.418,-0.55044964,-0.44693122,32.30229576,-0.48002804,-0.35102804,45.22546419,37.95651563,179.64600501,179.30767613,177.77091667,177.33105556,175.89582832,175.35443499,3
2024.07.12 22:00,176.591,176.587,176.507,176.429,-0.55340259,-0.41874827,32.22088677,-0.53369938,-0.37169938,36.23588457,31.70908771,179.80780009,179.52066272,177.86202778,177.42216667,175.91625547,175.32367062,3
2024.07.12 21:00,176.583,176.458,176.582,176.455,-0.54581101,-0.39293409,33.14619729,-0.58364927,-0.45564927,32.40819812,30.77065145,179.95830471,179.71455368,177.95308333,177.51344444,175.94786196,175.31233521,3
2024.07.12 20:00,176.635,176.575,176.457,176.457,-0.53739617,-0.37185404,30.03674358,-0.65775748,-0.47975748,26.48318043,32.20094459,180.08463762,179.89797477,178.04305556,177.60566667,176.00147349,175.31335856,3
2024.07.12 19:00,176.766,176.365,176.581,176.167,-0.49403821,-0.35518779,31.38122519,-1.05738373,-0.45838373,33.4205758,38.29337746,180.19727066,180.06001066,178.13152778,177.69702778,176.06578489,175.33404489,3
2024.07.12 18:00,176.954,176.914,176.363,176.034,-0.44670419,-0.34995127,25.97182401,-1.29761435,-0.37761435,36.69907754,40.56781967,180.30089068,180.19399659,178.21619444,177.79633333,176.13149821,175.39867007,3
2024.07.12 17:00,177.531,177.494,176.906,176.122,-0.33680919,-0.35503626,31.76332023,-1.37105008,0.03794992,44.76047904,41.50767167,180.40063395,180.30366292,178.29586111,177.89927778,176.19108827,175.49489264,3
2024.07.12 16:00,177.602,177.523,177.494,177.135,-0.27402475,-0.37716472,40.94390649,-0.45589176,0.01110824,40.24390244,42.91699176,180.50677079,180.39676503,178.35969444,177.99866667,176.2126181,175.6005683,3
2024.07.12 15:00,177.653,177.599,177.527,177.474,-0.28374526,-0.41111152,41.57005457,-0.13304039,0.04595961,39.51863354,49.73627574,180.59824007,180.50383707,178.41941667,178.06733333,176.24059326,175.6308296,3
2024.07.12 14:00,177.752,177.654,177.601,177.568,-0.29680304,-0.45028524,42.93732965,-0.05238045,0.13161955,48.98843931,59.30543818,180.68154718,180.60984528,178.47711111,178.12775,176.27267504,175.64565472,3
2024.07.12 13:00,177.696,177.602,177.652,177.505,-0.32107499,-0.49599629,43.86054518,-0.11861052,0.07238948,60.70175439,67.76587438,180.76063889,180.70546542,178.53227778,178.18436111,176.30391667,175.6632568,3
2024.07.12 12:00,177.798,177.746,177.6,177.568,-0.35609062,-0.55016627,42.69395863,-0.05087895,0.17912105,68.22612086,73.77140773,180.82790238,180.78938049,178.58722222,178.24080556,176.34654206,175.69223062,3
2024.07.12 11:00,177.853,177.595,177.747,177.58,-0.38739991,-0.6101202,45.1571887,-0.04202544,0.23097456,74.3697479,78.58219254,180.90136516,180.87739664,178.64272222,178.2985,176.38407929,175.71960336,3
2024.07.12 10:00,177.709,177.551,177.595,177.419,-0.44690945,-0.66064671,41.94093609,-0.18219634,0.10780366,78.71835443,82.82639617,180.97016629,180.96841141,178.69672222,178.35861111,176.42327816,175.74881081,3
2024.07.12 09:00,177.585,177.524,177.547,177.378,-0.49246915,-0.7111679,40.92504581,-0.22422907,-0.01722907,82.65847529,86.92934556,181.0302422,181.0500465,178.75447222,178.42261111,176.47870224,175.79517572,3
2024.07.12 08:00,177.587,177.574,177.521,177.455,-0.53596535,-0.75766815,40.40052024,-0.15643391,-0.02443391,87.1023588,89.44824871,181.08363432,181.12800899,178.81669444,178.48891667,176.54975457,175.84982434,3
2024.07.12 07:00,177.668,177.621,177.577,177.475,-0.57954592,-0.79968012,41.13092183,-0.15150623,0.04149377,91.0272026,83.80024361,181.13367074,181.20058154,178.88013889,178.553,176.62660704,175.90541846,3
2024.07.12 06:00,177.725,177.724,177.624,177.136,-0.63630876,-0.83409379,41.71872364,-0.49875727,0.09024273,90.21518473,74.18364919,181.17836796,181.26090262,178.94091667,178.61411111,176.70346537,175.9673196,3
2024.07.12 05:00,177.738,177.534,177.727,177.514,-0.70820243,-0.85793925,42.9683075,-0.12255015,0.10144985,70.15834348,58.01516813,181.21108049,181.30005609,178.99711111,178.6825,176.78314174,176.06494391,3
2024.07.12 04:00,177.587,176.63,177.537,176.401,-0.80860483,-0.86955296,39.88401129,-1.22047517,-0.03447517,62.17741935,53.3822343,181.23765047,181.34117734,179.05266667,178.73908333,176.86768286,176.13698933,3
2024.07.12 03:00,177.79,177.577,176.636,176.148,-0.89567598,-0.85971818,21.09347112,-1.48755436,0.15444564,41.70974155,41.9543914,181.2556872,181.3257667,179.11452778,178.83011111,176.97336836,176.33445552,3
2024.07.12 02:00,177.51,177.223,177.51,177.223,-0.84213851,-0.82671576,29.35957857,-0.57914676,-0.29214676,56.25954198,34.28073478,181.27942865,181.27147497,179.17233333,178.93005556,177.06523802,176.58863614,3
2024.07.12 01:00,177.255,177.255,177.199,177.132,-0.90160016,-0.7803804,18.85221008,-0.71883788,-0.59583788,27.89389068,30.66292917,181.28662252,181.28748887,179.24077778,179.00191667,177.19493304,176.71634446,3
2024.07.12 00:00,177.271,177.116,177.25,177.074,-0.91097137,-0.70656449,19.28910589,-0.88547753,-0.68847753,18.68877167,32.34463289,181.26488851,181.293247,179.31766667,179.07902778,177.37044483,176.86480855,3
2024.07.11 23:00,177.28,177.268,177.187,177.141,-0.91407309,-0.60033729,17.08498982,-0.93672379,-0.79772379,45.40612517,36.67700028,181.22558903,181.28188424,179.39366667,179.15816667,177.5617443,177.03444909,3
2024.07.11 22:00,177.473,177.443,177.263,177.237,-0.88926894,-0.4947527,17.62412571,-0.98917775,-0.75317775,32.93900185,29.86156978,181.165746,181.25361956,179.46930556,179.23258333,177.77286511,177.21154711,3
2024.07.11 21:00,177.511,177.306,177.443,177.264,-0.85091797,-0.39260068,18.93844885,-1.12270738,-0.87570738,31.68587383,28.59743033,181.10149867,181.21787074,179.53847222,179.30455556,177.97544578,177.39124037,3
2024.07.11 20:00,177.421,177.4,177.297,177.289,-0.8127258,-0.29527454,14.11441299,-1.25499194,-1.12299194,24.95983366,26.08395724,181.02130683,181.17010516,179.60886111,179.37730556,178.19641539,177.58450596,3
2024.07.11 19:00,177.506,177.415,177.403,177.294,-0.72009184,-0.202311,14.70435585,-1.45782393,-1.24582393,29.1465835,26.13157456,180.88415667,181.10246837,179.67816667,179.44869444,178.47217666,177.79492052,3
2024.07.11 18:00,177.757,177.742,177.417,177.376,-0.59865417,-0.11985399,14.78011979,-1.60062792,-1.21962792,24.14545455,21.82323433,180.70379012,181.00777107,179.74527778,179.51925,178.78676543,178.03072893,3
2024.07.11 17:00,177.855,177.589,177.74,176.492,-0.42512023,-0.05079328,16.61404562,-2.74456591,-1.38156591,25.10268562,38.52461783,180.48938263,180.8891847,179.80511111,179.58677778,179.1208396,178.28437085,3
2024.07.11 16:00,180.019,179.886,177.599,177.448,-0.23725701,-0.00110434,12.19792959,-2.03799356,0.53300644,16.22156281,51.83537763,180.04479027,180.4543845,179.86136111,179.678,179.67793195,178.9016155,3
2024.07.11 15:00,179.93,179.847,179.888,179.843,0.04507349,0.0272567,60.4885264,0.04250752,0.12950752,74.24960506,66.76607177,180.03213034,179.92664779,179.85658333,179.74019444,179.68103633,179.5537411,3
2024.07.11 14:00,179.928,179.828,179.849,179.804,0.03618818,0.02416118,57.84840048,0.0180921,0.1420921,65.03496503,57.87641847,180.02855523,179.91983685,179.85172222,179.73630556,179.67488921,179.55277426,3
2024.07.11 13:00,179.848,179.792,179.827,179.746,0.03009926,0.02099124,56.31956133,-0.02939255,0.07260745,61.01364522,52.35081339,180.02630362,179.92139714,179.84577778,179.72916667,179.66525193,179.53693619,3
2024.07.11 12:00,179.839,179.79,179.79,179.717,0.02501723,0.01712311,53.69683629,-0.0497913,0.0722087,47.58064516,52.60699105,180.03394915,179.92921712,179.83963889,179.72216667,179.64532863,179.51511622,3
2024.07.11 11:00,179.827,179.765,179.79,179.698,0.02394614,0.01395755,53.69683629,-0.06492319,0.06407681,48.45814978,60.83054563,180.03666923,179.93229592,179.83513889,179.71747222,179.63360855,179.50264853,3
2024.07.11 10:00,179.869,179.792,179.767,179.715,0.02202124,0.01112379,52.1571232,-0.04341039,0.11058961,61.78217822,71.7143108,180.04129653,179.93435995,179.83,179.71375,179.61870347,179.49314005,3
